Observed,Trend,Ssnl12,Ssnl14,Residual
317.12,319.2612685285878,-1.9293469001956929,0.10713790194059952,-0.3190595303326518
318.31,319.30564781830276,-1.0012716050122759,0.06871023058430908,-0.0630864438747949
319.57,319.3504981852045,-0.0718220601085345,-0.09454689976140808,0.3858707746654204
320.24,319.39582112689243,0.560696162891561,0.0841618200370424,0.19932089017896715
320.91,319.4407584145588,1.2296048445811123,-0.14720078357715932,0.3868375244372828
321.58,319.48519750459343,2.343610631985842,-0.28489404765372506,0.03608591107445136
322.25,319.5274756298458,2.783402139196886,0.001448871491443629,-0.06232664053413828
321.89,319.5648441985295,2.227855155635814,-0.019468339486775777,0.11676898532141422
320.44,319.59515991825805,0.9111156868918424,0.1481582538789782,-0.21443385902887258
318.7,319.618889748632,-1.1825008424293284,0.1036212201630074,0.15998987363428796
